TIPO DE MORTE;HORA;BAIRRO DA OCORRENCIA;LOGRADOURO DA OCORRENCIA;GENERO;ETNIA;IDADE;PROFISSAO;ESCOLARIDADE;INSTRUMENTO UTILIZADO;MES;DIA;DIA DA SEMANA;FAIXA ;HORARIO APROXIMADO;TURNO
HOMICIDIO;18:00;ROCAS;R DECIO DA FONSECA ;MASCULINO;NEGRA;21;REPOSITOR DE ESTOQUE;ENSINO MEDIO COMPLETO;ARMA DE FOGO;setembro;25;sexta-feira;ADULTO;18;VESPERTINO
HOMICIDIO;14:57;ROCAS;R EXPEDICIONARIO JOSE VARELA, EM FRENTE DO MERCADINHO DA FEIRA O BARATAO;MASCULINO;PARDA;18;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;junho;28;domingo;ADULTO;15;VESPERTINO
HOMICIDIO;01:44;ROCAS;R SAO JOAO DE DEUS;MASCULINO;PARDA;15;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;maio;31;domingo;ADOLESCENTE;2;MADRUGADA
HOMICIDIO;05:05;ROCAS;NI;MASCULINO;PARDA;80;APOSENTADO(A);NI;ARMA BRANCA;abril;6;segunda-feira;IDOSO;5;MADRUGADA
HOMICIDIO;16:35;ROCAS;R BELO MONTE;MASCULINO;PARDA;18;DESEMPREGADO;NI;ARMA DE FOGO;novembro;14;sábado;ADULTO;17;VESPERTINO
LESAO CORPORAL SEGUIDA DE MORTE;NI;ROCAS;R DA FLORESTA HP;MASCULINO;PARDA;37;PESCADOR;NI;ARMA DE FOGO;janeiro;9;sexta-feira;ADULTO;NI;NI
HOMICIDIO;22:00;ROCAS;R DECIO FONSECA;FEMININO;PARDA;32;EX DETENTO TRABALHADOR;NI;ARMA DE FOGO;agosto;17;segunda-feira;ADULTO;22;NOTURNO
HOMICIDIO;20:49;ROCAS;R DESEMBARGADOR LINS BAHIA, COMUNIDADE JACO;MASCULINO;PARDA;23;EX DETENTO TRABALHADOR;NI;ARMA DE FOGO;dezembro;29;terça-feira;ADULTO;21;NOTURNO
HOMICIDIO;20:23;ROCAS;R SAO JOAO DE DEUS;MASCULINO;PARDA;20;NI;NI;ARMA DE FOGO;maio;31;domingo;ADULTO;20;NOTURNO
HOMICIDIO;19:00;ROCAS;TV IRMA VITORIA, COMUNIDADE DO CANTO DO MANGUE, PERTO DO BECO DO NAPU ;MASCULINO;NEGRA;32;PROPRIETARIO DE LOJAS;SUPERIOR;ARMA DE FOGO;novembro;1;domingo;ADULTO;19;NOTURNO
HOMICIDIO;19:00;SANTOS REIS;R BOA VISTA, BRASILIA TEIMOSA VP;MASCULINO;NEGRA;15;ESTUDANTE C;ENSINO MEDIO COMPLETO;ARMA DE FOGO;janeiro;6;terça-feira;ADOLESCENTE;19;NOTURNO
HOMICIDIO;11:24;SANTOS REIS;MANGUEZAL, RIO POTENGI;MASCULINO;PARDA;52;NI;NI;ARMA DE FOGO;novembro;30;segunda-feira;ADULTO;11;MATUTINO
HOMICIDIO;02:00;SANTOS REIS;R JOSE DO PATROCINIO, 18, BRASIILIA TEIMOSA VP;MASCULINO;NEGRA;22;DESOCUPADO(A);NI;ARMA DE FOGO;janeiro;3;sábado;ADULTO;2;MADRUGADA
HOMICIDIO;22:05;SANTOS REIS;TV VIETNAM;MASCULINO;PARDA;18;NI;NI;ARMA DE FOGO;maio;2;sábado;ADULTO;22;NOTURNO
HOMICIDIO;16:26;SANTOS REIS;NA ORLA DA PRAIA SITO A R CEL FLAMINGO, AO LADO DO VIADUTO PRAIA DO FORTE ;MASCULINO;NEGRA;23;DESEMPREGADO;NI;ESPANCAMENTO;novembro;28;sábado;ADULTO;16;VESPERTINO
LESAO CORPORAL SEGUIDA DE MORTE;NI;SANTOS REIS;R JOSE DO PATROCINIO, 18, BRASIILIA TEIMOSA HP;MASCULINO;PARDA;23;DESOCUPADO(A);NI;ESPANCAMENTO;janeiro;4;domingo;ADULTO;NI;NI
LESAO CORPORAL SEGUIDA DE MORTE;06:04;TIROL;HOSPITAL WALFREDO GURGEL;MASCULINO;PARDA;42;PEDREIRO;ENSINO FUNDAMENTAL COMPLETO;ARMA DE FOGO;maio;11;segunda-feira;ADULTO;6;MADRUGADA
HOMICIDIO;22:03;TIROL;AV ALEXANDRINO DE ALENCAR;MASCULINO;PARDA;28;VENDEDOR DE LOJA;ENSINO MEDIO COMPLETO;OBJETO CONTUNDENTE;julho;15;quarta-feira;ADULTO;22;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;NI;TIROL;HOSPITAL WALFREDO GURGEL;MASCULINO;PARDA;24;DESEMPREGADO;NI;ARMA DE FOGO;agosto;23;domingo;ADULTO;NI;NI
LESAO CORPORAL SEGUIDA DE MORTE;17:00;TIROL;NI;MASCULINO;NEGRA;23;NI;NI;ARMA DE FOGO;fevereiro;2;segunda-feira;ADULTO;17;VESPERTINO
HOMICIDIO;20:00;TIROL;R JOSE BARREIRA LIMA VERDE VP;MASCULINO;NEGRA;18;MORADOR DE RUA;NI;ARMA DE FOGO;janeiro;20;terça-feira;ADULTO;20;NOTURNO
INFANTICIDIO;04:00;TIROL;R MAXARANGUAPE;MASCULINO;BRANCA;3;MENOR DEPENDENTE;NI;ARMA DE FOGO;setembro;30;quarta-feira;CRIANÇA;4;MADRUGADA
LESAO CORPORAL SEGUIDA DE MORTE;14:00;TIROL;HOSPITAL WALFREDO GURGEL;FEMININO;BRANCA;84;APOSENTADO(A);NI;CARBONIZACAO;setembro;28;segunda-feira;IDOSO;14;VESPERTINO
LESAO CORPORAL SEGUIDA DE MORTE;NI;TIROL;HOSPITAL WALFREDO GURGEL;MASCULINO;NEGRA;24;DESEMPREGADO;NI;OBJETO CONTUNDENTE;setembro;17;quinta-feira;ADULTO;NI;NI
