TIPO DE MORTE;HORA;BAIRRO DA OCORRENCIA;LOGRADOURO DA OCORRENCIA;GENERO;ETNIA;IDADE;PROFISSAO;ESCOLARIDADE;INSTRUMENTO UTILIZADO;MES;DIA;DIA DA SEMANA;FAIXA ;HORARIO APROXIMADO;TURNO
LESAO CORPORAL SEGUIDA DE MORTE;09:25;NOSSA SRA DA APRESENTAÇÃO;RUA ANTONIO DE MORAES, PROXIMO A IGREJA DE DEUS NO BRASIL;MASCULINO;PARDA;20;NI;NI;ARMA DE FOGO;novembro;26;domingo;ADULTO;9;MATUTINO
HOMICIDIO;09:30;NOSSA SRA DA APRESENTAÇÃO;RUA DOS EUCALIPTOS, EM FRENTE AO Nº 21-A - PROX AO SUPERMERCADO FAVORITO;MASCULINO;PARDA;24;GARÇON;NI;ARMA DE FOGO;fevereiro;11;sábado;ADULTO;10;MATUTINO
LESAO CORPORAL SEGUIDA DE MORTE;09:54;NOSSA SRA DA APRESENTAÇÃO;ENCONTRADO EM UM TERRENO BALDIO NA RUA SANTANA;MASCULINO;BRANCA;16;DESEMPREGADO;NI;ARMA BRANCA;abril;23;domingo;ADOLESCENTE;10;MATUTINO
HOMICIDIO;17:30;NOSSA SRA DA APRESENTAÇÃO;AV BOA SORTE EM FRENTE AO Nº 2484;MASCULINO;PARDA;24;SERVENTE DE PEDREIRO;NI;ARMA DE FOGO;dezembro;1;sexta-feira;ADULTO;18;VESPERTINO
HOMICIDIO;21:50;NOSSA SRA DA APRESENTAÇÃO;RUA ANTONIO DANTAS, PROXIMO A IGREJA CRISTO VIVO, PROXIMO AO TERMINAL DE ONIBUS DA LINHA 68 E 07;MASCULINO;PARDA;32;MOTORISTA;NI;ARMA DE FOGO;abril;29;sábado;ADULTO;22;NOTURNO
HOMICIDIO;10:30;NOSSA SRA DA APRESENTAÇÃO;"RUA DOS PORTUGUESES EM FRENTE A ""M SUCATA""";MASCULINO;PARDA;26;NI;NI;ARMA DE FOGO;janeiro;18;quarta-feira;ADULTO;11;MATUTINO
HOMICIDIO;00:30;NOSSA SRA DA APRESENTAÇÃO;ENCONTRADO AO LADO DA LAGOA CAPITACAO - PROXIMO A TV TRES MARIAS;MASCULINO;PARDA;18;ESTUDANTE;NI;ARMA DE FOGO;janeiro;6;sexta-feira;ADULTO;1;NOTURNO
HOMICIDIO;00:05;NOSSA SRA DA APRESENTAÇÃO;TV ANTONIO SANTANA COM A RUA SANTA ANA;FEMININO;PARDA;20;DESEMPREGADO;NI;ARMA DE FOGO;dezembro;1;sexta-feira;ADULTO;0;NOTURNO
HOMICIDIO;18:20;NOSSA SRA DA APRESENTAÇÃO;RUA VALE DO SOL, EM FRENTE AO SUPERMERCADO SUPER SHOW;MASCULINO;PARDA;26;DESEMPREGADO;NI;ARMA DE FOGO;abril;28;sexta-feira;ADULTO;18;VESPERTINO
HOMICIDIO;16:30;NOSSA SRA DA APRESENTAÇÃO;RUA JOAQUIM MURTINHO, S/N;MASCULINO;PARDA;17;DESEMPREGADO;NI;ARMA DE FOGO;julho;26;quarta-feira;ADOLESCENTE;17;VESPERTINO
HOMICIDIO;15:30;NOSSA SRA DA APRESENTAÇÃO;RUA JOAO ESTEVAM;MASCULINO;PARDA;18;SERVENTE DE PEDREIRO;NI;ARMA DE FOGO;fevereiro;25;sábado;ADULTO;16;VESPERTINO
HOMICIDIO;15:30;NOSSA SRA DA APRESENTAÇÃO;RUA SAMPAIO CORREIA;MASCULINO;PARDA;30;AMBULANTE;NI;ARMA DE FOGO;fevereiro;25;sábado;ADULTO;16;VESPERTINO
HOMICIDIO;15:20;NOSSA SRA DA APRESENTAÇÃO;RUA ROLDAO AUGUSTO BOTELHO, Nº 117, PROXIMO AO BAR VISUAL, PROXIMO A OFICINA DO BAJOCA;MASCULINO;PARDA;17;NI;NI;ARMA DE FOGO;dezembro;28;quinta-feira;ADOLESCENTE;15;VESPERTINO
HOMICIDIO;21:30;NOSSA SRA DA APRESENTAÇÃO;RUA DA LIBERDADE, EM FRENTE A RESIDENCIA, Nº 330-B;MASCULINO;PARDA;40;DESEMPREGADO;NI;ARMA DE FOGO;março;22;quarta-feira;ADULTO;22;NOTURNO
HOMICIDIO;23:30;NOSSA SRA DA APRESENTAÇÃO;RUA MIGUEL DE CERVANTES, PROXIMO AO COLEGIO FRAZAO;FEMININO;PARDA;18;DESEMPREGADO;NI;ARMA DE FOGO;agosto;22;terça-feira;ADULTO;24;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;15:33;NOSSA SRA DA APRESENTAÇÃO;TV. SAO VITOR;MASCULINO;PARDA;26;DESEMPREGADO;NI;ARMA DE FOGO;janeiro;26;quinta-feira;ADULTO;16;VESPERTINO
HOMICIDIO;22:21;NOSSA SRA DA APRESENTAÇÃO;TV. BORGONHA, Nº 03 VILA BORGONHA - RUA TUPITINGA, PROXIMO A ESCOLA SONHO ENCANTADO;MASCULINO;PARDA;26;NI;NI;ARMA DE FOGO;abril;10;segunda-feira;ADULTO;22;NOTURNO
HOMICIDIO;21:47;NOSSA SRA DA APRESENTAÇÃO;3ª TV. NOSSA SENHORA DA APESENTACAO (VIZINHO A CASA 25);MASCULINO;PARDA;27;AUTONOMO;NI;ARMA DE FOGO;março;27;segunda-feira;ADULTO;22;NOTURNO
HOMICIDIO;09:00;NOSSA SRA DA APRESENTAÇÃO;RUA IRMA VITORIA EM FRENTE A CANTINA DO CLOVIS, PROXIMO AO POSTO DE SAUDE DO COPOM, PROXIMO A GALETERIA SANTO ANTONIO, PROXIMO A LOJA SANTA MARIA;MASCULINO;PARDA;30;SERVENTE DE PEDREIRO;NI;ARMA DE FOGO;agosto;4;sexta-feira;ADULTO;9;MATUTINO
HOMICIDIO;09:00;NOSSA SRA DA APRESENTAÇÃO;RUA UMARIZAL;MASCULINO;PARDA;39;DESEMPREGADO;NI;ARMA DE FOGO;outubro;9;segunda-feira;ADULTO;9;MATUTINO
HOMICIDIO;19:54;NOSSA SRA DA APRESENTAÇÃO;RUA HORACIO ROSA, PROXIMO A PEIXARIA FISH;MASCULINO;PARDA;15;ESTUDANTE;NI;ARMA DE FOGO;julho;23;domingo;ADOLESCENTE;20;NOTURNO
HOMICIDIO;12:00;NOSSA SRA DA APRESENTAÇÃO;TV DOS EUCALIPTOS COM JOAO PAULO SEGUNDO;MASCULINO;PARDA;19;DESEMPREGADO;NI;ARMA DE FOGO;março;13;segunda-feira;ADULTO;12;MATUTINO
LESAO CORPORAL SEGUIDA DE MORTE;18:30;NOSSA SRA DA APRESENTAÇÃO;RUA REVERENDO ELIEL SPINOLA, TERMINAL DE ONIBUS DO CONJ PARQUE DOS COQUEIROS, PROXIMO A IGREJA PRESBITERIANA;MASCULINO;PARDA;28;DESEMPREGADO;NI;ARMA DE FOGO;outubro;17;terça-feira;ADULTO;19;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;20:15;NOSSA SRA DA APRESENTAÇÃO;RUA RIZOMAR CORREIA DOS SANTOS;MASCULINO;PARDA;15;ESTUDANTE;NI;ARMA DE FOGO;fevereiro;26;domingo;ADOLESCENTE;20;NOTURNO
HOMICIDIO;12:13;NOSSA SRA DA APRESENTAÇÃO;RUA JOANA FERNANDES, Nº 640, PROXIMO AO MERCADINHO LUANA E A CANTINA PADRE CICERO;MASCULINO;PARDA;66;APOSENTADO;NI;ASFIXIA MECANICA PROVOCADA;maio;6;sábado;IDOSO;12;MATUTINO
HOMICIDIO;20:35;NOSSA SRA DA APRESENTAÇÃO;RUA PONTE NOVA, EM FRENTE A CASA Nº 241, PROXIMO A IGREJA BATISTA, PROXIMO AO PESCADO FISH;MASCULINO;PARDA;34;DESEMPREGADO;NI;ARMA DE FOGO;novembro;9;quinta-feira;ADULTO;21;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;20:49;NOSSA SRA DA APRESENTAÇÃO;AV MARANGUAPE, PROXIMO A RUA INDUSTRIAL, PROXIMO AO CAMPO BOLA 7;MASCULINO;PARDA;21;DESEMPREGADO;NI;ARMA DE FOGO;novembro;3;sexta-feira;ADULTO;21;NOTURNO
HOMICIDIO;00:00;NOSSA SRA DA APRESENTAÇÃO;AV INDUSTRIAL Nº 1234;FEMININO;PARDA;25;COMERCIARIO;NI;ARMA DE FOGO;outubro;1;domingo;ADULTO;0;NOTURNO
HOMICIDIO;00:00;NOSSA SRA DA APRESENTAÇÃO;AV INDUSTRIAL Nº 1234;MASCULINO;PARDA;24;COMERCIARIO;NI;ARMA DE FOGO;outubro;1;domingo;ADULTO;0;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;00:00;NOSSA SRA DA APRESENTAÇÃO;AV INDUSTRIAL, Nº 63;MASCULINO;PARDA;24;NI;NI;ARMA DE FOGO;novembro;11;sábado;ADULTO;0;NOTURNO
HOMICIDIO;17:00;NOSSA SRA DA APRESENTAÇÃO;RUA DEZUITE ROSADO, Nº 431 PROXIMO AO BAR DA HORA E AO ESTABELECIMENTO COMERCIAL CICLO PECAS SAO PAULO NA RUA DA IGREJA CRISTO VIVO.;MASCULINO;PARDA;32;MECANICO;NI;ARMA DE FOGO;maio;18;quinta-feira;ADULTO;17;VESPERTINO
HOMICIDIO;17:00;NOSSA SRA DA APRESENTAÇÃO;RUA JOANA ELISA FERNANDES - PROXIMO A IGREJA MADUREIRA;MASCULINO;PARDA;25;SERVENTE DE PEDREIRO;NI;ARMA DE FOGO;janeiro;31;terça-feira;ADULTO;17;VESPERTINO
HOMICIDIO;04:00;NOSSA SRA DA APRESENTAÇÃO;RUA ANTONIA SANTANA, Nº 1979, PROXIMO AO CAMPO DO PNEU (ESTRADA CARROCAVEL);MASCULINO;PARDA;36;ELETRICISTA;NI;ARMA DE FOGO;abril;5;quarta-feira;ADULTO;4;MADRUGADA
HOMICIDIO;04:00;NOSSA SRA DA APRESENTAÇÃO;RUA ANTONIA SANTANA, Nº 1979, PROXIMO AO CAMPO DO PNEU (ESTRADA CARROCAVEL);FEMININO;PARDA;14;ESTUDANTE;NI;ARMA DE FOGO;abril;4;terça-feira;ADOLESCENTE;4;MADRUGADA
HOMICIDIO;20:00;NOSSA SRA DA APRESENTAÇÃO;AV INDUSTRIAL Nº 18;MASCULINO;PARDA;30;AUTONOMO;NI;ARMA DE FOGO;outubro;8;domingo;ADULTO;20;NOTURNO
HOMICIDIO;04:00;NOSSA SRA DA APRESENTAÇÃO;RUA GERALDO DE MORAIS, Nº 56, PROXIMO A IGREJA CRISTO VIVO E O DEPOSITO SAO JOAO;MASCULINO;PARDA;30;GESSEIRO;NI;ARMA DE FOGO;julho;26;quarta-feira;ADULTO;4;MADRUGADA
LESAO CORPORAL SEGUIDA DE MORTE;20:00;NOSSA SRA DA APRESENTAÇÃO;RUA DIONIZIO LOPES COM RUA ANANIAS XAVIER DE SOUZA, PROXIMO AO MERCADINHO OITO DE DEZEMBRO E A LOJA CLAUDI MOVEIS;MASCULINO;PARDA;23;ASG;NI;ARMA DE FOGO;maio;11;quinta-feira;ADULTO;20;NOTURNO
HOMICIDIO;20:00;NOSSA SRA DA APRESENTAÇÃO;RUA SAO GERALDO;MASCULINO;PARDA;21;NI;NI;ARMA DE FOGO;fevereiro;9;quinta-feira;ADULTO;20;NOTURNO
HOMICIDIO;02:30;NOSSA SRA DA APRESENTAÇÃO;TV ADRIANO XAVIER, EM FRENTE AO Nº 303 - CRUZ COM A RUA SANTAREM, PROX AO BRASIL GAS E AO BAR DO CABRITO;MASCULINO;PARDA;23;AJUDANTE DE PEDREIRO;NI;ARMA DE FOGO;fevereiro;26;domingo;ADULTO;3;MADRUGADA
HOMICIDIO;21:00;NOSSA SRA DA APRESENTAÇÃO;BR 101 PROXIMO AO REI DAS PEDRAS;MASCULINO;PARDA;37;DESEMPREGADO;NI;ARMA DE FOGO;agosto;6;domingo;ADULTO;21;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;21:00;NOSSA SRA DA APRESENTAÇÃO;RUA FREI DAMIAO - PROXIMO A IGREJA CATOLICA;MASCULINO;PARDA;42;MARCENEIRO;NI;ARMA DE FOGO;dezembro;19;terça-feira;ADULTO;21;NOTURNO
HOMICIDIO;14:00;NOSSA SRA DA APRESENTAÇÃO;TV CASTELO BRANCO;MASCULINO;PARDA;21;DESEMPREGADO;NI;ARMA DE FOGO;agosto;31;quinta-feira;ADULTO;14;VESPERTINO
LESAO CORPORAL SEGUIDA DE MORTE;14:45;NOSSA SRA DA APRESENTAÇÃO;FEIRA LIVRE DO CONJ PARQUE DOS COQUEIROS;MASCULINO;PARDA;24;PADEIRO;NI;ARMA DE FOGO;janeiro;6;sexta-feira;ADULTO;15;VESPERTINO
HOMICIDIO;03:08;NOSSA SRA DA APRESENTAÇÃO;RUA PORTO CARREIRO;MASCULINO;PARDA;42;NI;NI;PEDRADA;setembro;3;domingo;ADULTO;3;MADRUGADA
HOMICIDIO;17:44;NOSSA SRA DA APRESENTAÇÃO;AV BOA SORTE;MASCULINO;PARDA;16;ESTUDANTE;NI;ARMA DE FOGO;setembro;25;segunda-feira;ADOLESCENTE;18;VESPERTINO
HOMICIDIO;16:27;NOSSA SRA DA APRESENTAÇÃO;RUA COMANDANTE BALDUINO, DEFRONTE A CASA 217, PROXIMO AO TERMINAL DE ONIBUS DA LINHA 07;MASCULINO;PARDA;19;NI;NI;ARMA DE FOGO;julho;20;quinta-feira;ADULTO;16;VESPERTINO
HOMICIDIO;18:00;NOSSA SRA DA APRESENTAÇÃO;RUA SAO JOSE, EM FRENTE AO Nº 321, PROXIMO AO TERMINAL DA LINHA 05, PROXIMO A PADARIA DO BOCA, POR TRAS DA FABRICA GUARARAPES;MASCULINO;PARDA;17;DESEMPREGADO;NI;ARMA DE FOGO;setembro;9;sábado;ADOLESCENTE;18;VESPERTINO
HOMICIDIO;02:00;NOSSA SRA DA APRESENTAÇÃO;RUA COUTO MAGALHAES, DEFRONTE AO Nº 54-B PROXIMO A OFICINA DE CHICO BRANCO;MASCULINO;PARDA;31;PEDREIRO;NI;ESPANCAMENTO;julho;21;sexta-feira;ADULTO;2;MADRUGADA
HOMICIDIO;06:00;NOSSA SRA DA APRESENTAÇÃO;RUA RIZOMAR CORREIA DOS SANTOS, PROXIMO AO COLEGIO FRAZAO;MASCULINO;PARDA;35;VENDEDOR;NI;ARMA DE FOGO;maio;28;domingo;ADULTO;6;MADRUGADA
HOMICIDIO;19:00;NOSSA SRA DA APRESENTAÇÃO;RUA CAMINHO NOVO, Nº 49, EM FRENTE A RESIDENCIA, PORV TRAS DO POSTOV POLICIAL DESATIVADO, PROXIMO AO TERMINAL DE ONIBUS DA LINAH 07;MASCULINO;PARDA;16;DESEMPREGADO;NI;ARMA DE FOGO;julho;27;quinta-feira;ADOLESCENTE;19;NOTURNO
HOMICIDIO;19:00;NOSSA SRA DA APRESENTAÇÃO;RUA COUTO MAGALHAES, EM FRENTE AO Nº 04;MASCULINO;PARDA;17;NI;NI;ARMA DE FOGO;abril;7;sexta-feira;ADOLESCENTE;19;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;10:00;NOVA DESCOBERTA;RUA PADRE RAIMUNDO BRASIL (MINIBOX);FEMININO;PARDA;22;DESEMPREGADO;NI;ARMA DE FOGO;abril;5;quarta-feira;ADULTO;10;MATUTINO
HOMICIDIO;06:15;PAJUÇARA;AV MOEMA TINOCO, EM UMA RUA DEFORNTE A IGREJA UNIVERSAL, POR TRAS DE UM MORRO;MASCULINO;PARDA;20;DESEMPREGADO;ENSINO FUNDAMENTAL INCOMPLETO;ARMA DE FOGO;novembro;24;sexta-feira;ADULTO;6;MADRUGADA
HOMICIDIO;13:30;PAJUÇARA;RUA DA FLORESTA Nº 109, NAS PROXIMIDADES DA LAGOA DE CAPTAÇÃO;MASCULINO;PARDA;24;NI;ENSINO FUNDAMENTAL INCOMPLETO;ARMA DE FOGO;novembro;26;domingo;ADULTO;14;VESPERTINO
HOMICIDIO;21:39;PAJUÇARA;AV DOS IMIGRANTES, PROXIMO A NANDO GAS. PROXIMO A CONVENIENCIA DO NALDINHO, PROXIMO AO SUPERMEMRCADO AMIGAO, PROXIMO A PANIFICADORA SANTA CECILIA;MASCULINO;PARDA;28;DESEMPREGADO;ENSINO FUNDAMENTAL INCOMPLETO;ARMA DE FOGO;novembro;12;domingo;ADULTO;22;NOTURNO
HOMICIDIO;16:50;PAJUÇARA;TV SAO FRANCISCO - EM FRENTE AO Nº 31 A;MASCULINO;PARDA;23;DESEMPREGADO;NI;ARMA DE FOGO;junho;10;sábado;ADULTO;17;VESPERTINO
HOMICIDIO;07:30;PAJUÇARA;RUA UBARANA, Nº 83;MASCULINO;PARDA;26;SERVENTE DE PEDREIRO;NI;ARMA BRANCA;abril;8;sábado;ADULTO;8;MATUTINO
HOMICIDIO;21:08;PAJUÇARA;RUA PASTOR JOAO PEDRO;MASCULINO;PARDA;27;DESEMPREGADO;NI;ARMA DE FOGO;setembro;19;terça-feira;ADULTO;21;NOTURNO
HOMICIDIO;15:10;PAJUÇARA;RUA TROVADOR GUMERCINDO SARAIVA;MASCULINO;PARDA;25;NI;NI;ARMA DE FOGO;julho;5;quarta-feira;ADULTO;15;VESPERTINO
HOMICIDIO;19:11;PAJUÇARA;RUA DR. CARNEIRO RIBEIRO, PROXIMO A 6ª DP, PROXIMO A LAGOA DE CAPTACAO;MASCULINO;PARDA;25;NI;NI;ARMA DE FOGO;maio;10;quarta-feira;ADULTO;19;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;16:20;PAJUÇARA;AV MAR DO NORTE, TERMINAL DE ONIBUS DO PARQUE DAS DUNAS;MASCULINO;PARDA;25;ESTUDANTE;NI;ARMA DE FOGO;março;22;quarta-feira;ADULTO;16;VESPERTINO
HOMICIDIO;22:15;PAJUÇARA;RUA PADRE VILELA;MASCULINO;PARDA;25;NI;NI;ARMA DE FOGO;julho;26;quarta-feira;ADULTO;22;NOTURNO
HOMICIDIO;14:30;PAJUÇARA;RUA 17 DE MARÇO, Nº 95 B;MASCULINO;PARDA;23;NI;NI;ARMA DE FOGO;janeiro;12;quinta-feira;ADULTO;15;VESPERTINO
HOMICIDIO;00:10;PAJUÇARA;RUA SAO JOAO, Nº 15;MASCULINO;PARDA;19;DESEMPREGADO;NI;ARMA DE FOGO;fevereiro;1;quarta-feira;ADULTO;0;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;23:56;PAJUÇARA;RUA FLOR DO PARAISO (INICIO DA RUA), Nº 130;MASCULINO;PARDA;21;ENTREGADOR DE AGUA;NI;ARMA DE FOGO;dezembro;9;sábado;ADULTO;24;NOTURNO
HOMICIDIO;23:00;PAJUÇARA;RUA DUNAS II, Nº 24;FEMININO;BRANCA;33;DO LAR;NI;ARMA DE FOGO;fevereiro;11;sábado;ADULTO;23;NOTURNO
HOMICIDIO;10:00;PAJUÇARA;RUA EXPEDITO GURGEL, PROXIMO A PORTAL IMOBILIARIA, PROXIMO A FAZENDA FRANCA;MASCULINO;PARDA;35;NI;NI;ARMA DE FOGO;agosto;2;quarta-feira;ADULTO;10;MATUTINO
LESAO CORPORAL SEGUIDA DE MORTE;21:15;PAJUÇARA;RUA DUNAS II, Nº 24;MASCULINO;PARDA;34;JARDINEIRO;NI;CARBONIZACAO;fevereiro;13;segunda-feira;ADULTO;21;NOTURNO
HOMICIDIO;10:30;PAJUÇARA;RUA FERNANDO LIMA, Nº 506 PROXIMO A UPA E A IGREJA GTSEMANI, NA RUA DA VERDURA, PROXIMO AO MERCADINHO RENASCER, CRUZAMENTO COM A RUA FERNANDO LIMA;MASCULINO;PARDA;32;SERVENTE DE PEDREIRO;NI;ARMA DE FOGO;maio;18;quinta-feira;ADULTO;11;MATUTINO
HOMICIDIO;00:30;PAJUÇARA;RUA DR. EXPEDITO GURGEL, S/N (NO FINAL DA RUA);MASCULINO;PARDA;21;AJUDANTE DE PEDREIRO;NI;ARMA DE FOGO;março;13;segunda-feira;ADULTO;1;NOTURNO
HOMICIDIO;00:30;PAJUÇARA;RUA DR. EXPEDITO GURGEL, S/N (NO FINAL DA RUA);MASCULINO;PARDA;25;CANTOR;NI;ARMA DE FOGO;março;13;segunda-feira;ADULTO;1;NOTURNO
HOMICIDIO;19:30;PAJUÇARA;ENCONTRADO EM TERRENO BALDIO NA RUA JOSIVALDO GOMES, PROXIMO A LAGOA, PROXIMO AO SUPERMERCADO AMIGAO E AS TORRES;MASCULINO;PARDA;29;AUTONOMO;NI;ARMA DE FOGO;abril;28;sexta-feira;ADULTO;20;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;05:50;PAJUÇARA;RUA DR AMARO IENAGA, Nº 43, PROXIMO A SUCATA DO GALEGO, PROXIMO AO SUPERMERCADO BARATAO, ACESSO PELA AV POMPEIA;MASCULINO;PARDA;48;NI;NI;ARMA DE FOGO;dezembro;5;terça-feira;ADULTO;6;MADRUGADA
HOMICIDIO;12:20;PAJUÇARA;RUA AYRTON SENNA, PROXIMO AO DEPOSITO AMARELINHO, PROXIMO AO COLEGIO VERA LUCIA;MASCULINO;PARDA;19;DESEMPREGADO;NI;ARMA DE FOGO;agosto;30;quarta-feira;ADULTO;12;MATUTINO
HOMICIDIO;15:00;PAJUÇARA;AV MAR MEDITERRANEO, EM FRENTE A CASA Nº 292;MASCULINO;PARDA;42;FEIRANTE;NI;ARMA BRANCA;maio;14;domingo;ADULTO;15;VESPERTINO
HOMICIDIO;05:24;PAJUÇARA;RUA FERNANDO LIMA Nº 424 - LOT. SANTA CECILIA;MASCULINO;PARDA;27;EX PRESIDIARIO;NI;ARMA DE FOGO;julho;10;segunda-feira;ADULTO;5;MADRUGADA
HOMICIDIO;16:00;PAJUÇARA;RUA SERTAO JACUMÃ (LATERAL DO ESPAÇO REST) POR TRAS DO SALDAO RABELO (ANTIGA SHOCK SHOW);MASCULINO;PARDA;27;NI;NI;ARMA DE FOGO;agosto;1;terça-feira;ADULTO;16;VESPERTINO
HOMICIDIO;01:00;PAJUÇARA;RUA BELA VISTA, Nº 100, PROXIMO AO FRIGOIAS;MASCULINO;PARDA;24;DESEMPREGADO;NI;ARMA DE FOGO;agosto;6;domingo;ADULTO;1;NOTURNO
HOMICIDIO;20:30;PAJUÇARA;RUA APOLONIO FELIX EM FRENTE AO Nº 152, PROXIMO AO SUPERMERCADO AMIGAO, PROXIMO A MADEREIRA PARANAENSE;MASCULINO;PARDA;49;COMERCIANTE;NI;ARMA DE FOGO;agosto;21;segunda-feira;ADULTO;21;NOTURNO
HOMICIDIO;20:30;PAJUÇARA;RUA PROJETADA PROXIMO A RUA SANTA RITA DE CASSIA, PROXIMO A ESCOLA ZULEIDE FERNANDES;MASCULINO;PARDA;27;DESEMPREGADO;NI;ARMA DE FOGO;setembro;1;sexta-feira;ADULTO;21;NOTURNO
HOMICIDIO;22:01;PAJUÇARA;AV. GOVERNADOR ANTONIO DE MARIA E SOUZA, Nº 1495 (BORRACHARIA 24 HORAS);MASCULINO;PARDA;22;BORRACHEIRO;NI;ARMA DE FOGO;março;7;terça-feira;ADULTO;22;NOTURNO
HOMICIDIO;21:00;PAJUÇARA;AV REMADOR CLODOALDO BAKKER;MASCULINO;PARDA;27;DESEMPREGADO;NI;ARMA DE FOGO;janeiro;19;quinta-feira;ADULTO;21;NOTURNO
HOMICIDIO;01:10;PAJUÇARA;RUA DESPORTISTA JOAO ALFREDO DE OLIVEIRA;MASCULINO;PARDA;24;VENDEDOR;NI;ARMA DE FOGO;março;15;quarta-feira;ADULTO;1;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;17:50;PAJUÇARA;RUA AYRTON SENNA, PROXIMO AO DEPOSITO AMARELINHO, PROXIMO AO COLEGIO VERA LUCIA;MASCULINO;PARDA;19;DESEMPREGADO;NI;ARMA DE FOGO;agosto;30;quarta-feira;ADULTO;18;VESPERTINO
HOMICIDIO;02:00;PAJUÇARA;CORPO ENCONTRADO NA RUA VALINHOS - RUA DA 6 DP;MASCULINO;PARDA;20;NI;NI;ARMA DE FOGO;janeiro;28;sábado;ADULTO;2;MADRUGADA
LESAO CORPORAL SEGUIDA DE MORTE;21:40;PAJUÇARA;RUA APOLONIO FELIX EM FRENTE AO Nº 152, PROXIMO AO SUPERMERCADO AMIGAO, PROXIMO A MADEREIRA PARANAENSE;MASCULINO;PARDA;27;AJUDANTE DE SERVIÇOS GERAIS;NI;ARMA DE FOGO;agosto;21;segunda-feira;ADULTO;22;NOTURNO
HOMICIDIO;19:30;PARQUE DAS DUNAS;AV SEN DINARTE MARIZ - VALE DAS CASCATA;FEMININO;BRANCA;16;DESEMPREGADO;NI;ARMA DE FOGO;janeiro;7;sábado;ADOLESCENTE;20;NOTURNO
HOMICIDIO;19:30;PARQUE DAS DUNAS;AV SEN DINARTE MARIZ - VALE DAS CASCATA;MASCULINO;PARDA;20;DESEMPREGADO;NI;ARMA DE FOGO;janeiro;7;sábado;ADULTO;20;NOTURNO
HOMICIDIO;22:50;PETRÓPOLIS;RUA GENERAL GUSTAVO CORDEIRO, EM FRENTE A UM TERRENO BALDIO, PROX AO POSTO BR E AO ANTIGO BAR CABECA DE BODE;MASCULINO;PARDA;22;DESEMPREGADO;NI;ARMA DE FOGO;março;1;quarta-feira;ADULTO;23;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;08:25;PITIMBU;RUA MONTE REI COM AV DOS CAIAPOS (ENTRE PLANALTO E CIDADE SATELITE);MASCULINO;PARDA;26;ESTUDANTE;NI;ARMA DE FOGO;julho;5;quarta-feira;ADULTO;8;MATUTINO
HOMICIDIO;10:00;PITIMBU;RUA DOS CAIAPOS EM FRENTE AO POSTO E AO CONDOMINIO VITA, NO INTERIOR DE UM VEICULO;MASCULINO;PARDA;42;AUTONOMO;NI;ARMA DE FOGO;fevereiro;5;domingo;ADULTO;10;MATUTINO
HOMICIDIO;16:30;PITIMBU;CEDUC;MASCULINO;PARDA;17;DESEMPREGADO;NI;ASFIXIA MECANICA PROVOCADA;junho;10;sábado;ADOLESCENTE;17;VESPERTINO
HOMICIDIO;20:10;PITIMBU;RUA SERRA DA RAIZ, PROXIMO AO Nº 8028;MASCULINO;PARDA;33;NI;NI;ARMA DE FOGO;abril;19;quarta-feira;ADULTO;20;NOTURNO
HOMICIDIO;20:10;PITIMBU;RUA SERRA DA RAIZ, PROXIMO AO Nº 8029;MASCULINO;PARDA;25;NI;NI;ARMA DE FOGO;abril;19;quarta-feira;ADULTO;20;NOTURNO
HOMICIDIO;17:00;PITIMBU;RUA SERRA DO PIRACABU - PROX AO ANTIGO FORRO DO AQUINO;MASCULINO;PARDA;21;NI;NI;ARMA DE FOGO;março;19;domingo;ADULTO;17;VESPERTINO
HOMICIDIO;17:00;PITIMBU;RUA SERRA DO PIRACABU - PROX AO ANTIGO FORRO DO AQUINO;MASCULINO;PARDA;17;NI;NI;ARMA DE FOGO;março;19;domingo;ADOLESCENTE;17;VESPERTINO
LATROCINIO;00:00;PLANALTO;RUA ENGENHEIRO JOAO HELIO - CONDOMINIO THISALIAH PROXIMO AO ANTIGO FORNO DO LIXO E A ESTACAO DE TREM DO PITIMBU;MASCULINO;PARDA;46;PROFESSOR;ENSINO SUPERIOR COMPLETO;ARMA BRANCA;dezembro;15;sexta-feira;ADULTO;0;NOTURNO
LATROCINIO;09:48;PLANALTO;RUA AGRESTINA, PROXIMO A ANTIGA DROGARIA NOBRE;MASCULINO;PARDA;47;AUTONOMO;NI;ARMA DE FOGO;outubro;26;quinta-feira;ADULTO;10;MATUTINO
LESAO CORPORAL SEGUIDA DE MORTE;11:20;PLANALTO;AV MONTE REI;MASCULINO;PARDA;47;PINTOR;NI;ARMA DE FOGO;março;26;domingo;ADULTO;11;MATUTINO
